,Text,Label
1153,"tldr get your flu shot, you're not gonna catch the coronavirus, and fearmongering &amp; snide ""jokes"" about it are directly responsible for ACTUAL HUMAN BEINGS getting shunned and harassed and assaulted just because they ~look asian~  so don't fuckin tell me it isn't racist/xenopobic",Counterhate
1154,The mainstrem media keeps kissing China's ass  https://t.co/6MUHyupxUx,Non-Asian Aggression
1155,"For the whole of April, even @YouTube puts video quality restrictions, as if we were already not having enough of those. This Chinese shit is wrecking my nerves now.  #ChinaLiedPeopleDied  #ChinaLiedHDExperienceDied",Hate
1156,@VanillaGuise @eugenegu Are you kidding me !!?! You are blaming on the president instead of some ass hats get real... it is the Chinese virus and the Chinese government originated it,Hate
1157,Weird shit inside the gold mine....Undercover Investigation Indicates Coronavirus Death Toll in Wuhan Much ... https://t.co/ck7f2HCMGa via @YouTube,Neutral
1158,Why the fuck he is dragging India into this? China is not a saint. They kept quiet about Coronavirus for months.,Hate
1159,Trailer for the new #BladeRunner movie! �  #COVID #coronavirus #COVIDー19  #china #WuhanCoronavirus,Neutral
1160,Karma is a real bitch ��������� #若然未報時辰未到 #HongKongProtests  #HKPoliceTerrorists  #5DemandsNot1Less #WuhanCoronavius,Non-Asian Aggression
1161,"fairly fucking typical that the ever america-centric leftist take about COVID-19 was “the panic about this is racist” while actual asian countries are at the viral equivalent of DEFCON 1, shutting down schools and major events, and locking down international travel.",Counterhate
1162,"Has .@LindseyGrahamSC had a stroke? Droopy mouth, saggy jowl...  He's on HANNITY saying that the #CoronaVirus is not that big a deal - people are panicking 'cos it's ""exotic &amp; came from China,""&amp; that ""Trump wants to grow the economy...""  These people are fucking idiots.",Non-Asian Aggression
1163,Someone needs to chill the fuck out. Not to mention the whole "Wuhan flu" name is something I've only heard... maybe as of yesterday? The original name as far as I know was coronavirus.,Counterhate
1164,fucked a Chinese girl and found out that she had the coronavirus https://t.co/7W2fcnKphE,Neutral
1165,China (One Of The Most Racist Countries In The World) : U.S. Is Racist for Offering Medical Assistance with Coronavirus https://t.co/NGErf1oaKA via @BreitbartNews,Hate
1166,"@JaneLWilcox @Alyssa_Milano @KimberlyJPI CHINESE CORONA VIRUS per cnn, nyt until it was considered racist by the mob. If a global pandemic started in Montana.. please call it the Montana flu. So reprehensible. Please  Geography is now racist. 2020",Non-Asian Aggression
1167,"@lee17chan ITS FUCKING DISGUSTING LIKE THATS SO FUCKING OUTTA POCKET, FUCK IS WRONG WITH PEOPLE  Deadass were not even Asian and getting shitted on cause they think she is. Like she was automatically connected to the Coronavirus because they think she’s Asian like bitch wtf?!?!?!",Counterhate
1168,HOE DAN? Wuhan 400: Novel predicted coronavirus 40 years ago. https://t.co/CF5HUKL5nA,Neutral
1169,"@JackPosobiec Question 5: can I die from the Coronavirus? A: if you call it anything regarding wuhan or China, you're a racist",Neutral
1170,Fuck China. Time to become a hermit.,Hate
1171,Provide proof bill gates finances a 30 yr old Chinese State run military research lab or #STFU. You don't seek a dialogue you twisted irresponsible snake. You promulgate fear &amp; hatred.,Non-Asian Aggression
1172,@Jay_Qi37__China @EnzoMazak @eille68577793 @andrewbogut Your country ruins the world.  Heard of corona virus. Hope it's wipes out u shit cunts,Hate
1173,Oh fuck. Y’all should’ve kept that shit right tf in China.,Hate
1174,An angel. C-netizens are mad she donated to SK instead? We don't give a fuck. Esp when you bashed the poor girl and now you want her to help you? Shameless. (Fyi not talking about the Chinese patients/those who did nothing just jealous bitches trying to make this political),Non-Asian Aggression
1175,Here for those people who doesnt see people of China as a human who is free to do good. Those who think the good side of china is staged and fake : “fuck u”☺️,Counterhate
1176,Wonder if WHO will do anything or will continue sucking that sweet China dick,Non-Asian Aggression
1177,"You shouldn’t but it because it taste like shit, not because of the virus.. These same morons won’t eat Chinese food either.",Counterhate
1178,"Fucking idiots! It was a death sentence for the 2,130 odd people who fucking died from #coronavirus! #COVID19 #Covid_19 #Coronavirustruth #CoronavirusWho #WuhanPneumonia #pandemic #SARSCoV2 ⚡️ “Debunking 13 of the biggest coronavirus myths” by @techinsider https://t.co/YQJrYTA2rT",Non-Asian Aggression
1179,"@AOC your ignorance is showing!!   If, in fact, people were avoiding Chinese restaurants you call that  RACIST?  So tell me, If they go back to the Chinese restaurant to eat when the virus scare is over ... are they no longer racists?     I don’t get it @AOC.  �  #SOTSwamp",Hate
1180,everyone’s only speaking up against racism towards asians because it’s relevant now but y’all didn’t give a shit about us when there wasn’t the coronavirus,Counterhate
1181,"""In the West, China is seen as far and removed, and the Sinophobia there tends to be borne out of unfamiliarity. But in Asia and South East Asia it's borne out of too much familiarity.” Analysis written by @tessa_wong �",Neutral
1182,"Dear Universe, May #coronavirus save humanity by turning us toward one another. May #CoronavirusPandemic remind us that borders between nations cannot quell radical human love in response to deep need. Thanks #China for teaching us how to be in #embodiedsolidarity with humanity",Counterhate
1183,At the dr and the first thing they ask is if we’ve been to China in the last 4 days... Like ya bitch just hopped off my private jet this morning ... #coronavirus,Neutral
1184,@WhiteHouse House Dems want to pass a bill preventing  @realDonaldTrump  from enacting any travel ban at all because of the CoronaVirus. They called the China travel ban "xenophobic" and "racist".  Are they now going to call the EUROPE travel ban "racist"??  Dems have lost their minds!,Non-Asian Aggression
1185,FUCK CHINA FUCK TAIWAN FUCK CHINOS FUCK TAIWANESES FUCK HOMBRES FUCK CORONAVIRUS,Hate
1186,"""The normal flu kills tens of thousands of people every year, and in the weeks since the coronavirus has emerged, will have killed more people around the world than the coronavirus has in China""  This is dangerous propaganda from a respected source",Neutral
1187,"So not trying to be racist of course, but #China is the one who brought #fentanyl into our province &amp; it's pretty much killing off people worldwide &amp; now, it's China where this #coronavirus #COVID19 started hmmm... I always knew they were going to come at us somehow! Scary times!",Hate
1188,“We’re having to fix a problem that four weeks ago nobody ever thought would be a problem... You read about them from 1917... this came out of nowhere and actually it came out of China which is the way it works” -The Actual fucking President of the United States. @POTUS  #COVID19,Non-Asian Aggression
1189,He was hit by a stray bullet meant for Chinese called Hoo Lee Shit �,Neutral
1190,and our shit come straight from China,Hate
1191,Fuck the Chinese government,Hate
1192,"The thing is, this type of racism towards Asians is not new—it’s BEEN a thing; yet, for some reason, it’s never really been publicized very much. And guess who’s being attacked in greater numbers because of the coronavirus? Do the fucking math, no pun intended.",Counterhate
1193,"Things that aren't actually to blame for coronavirus:  1) The Rothschilds (aka Jews) 2) The New World Order (aka Jews) 3) The Illuminati (aka Jews) 4) The Chinese (aka the Chinese)  Things that are to blame:  1) Evolution (and no, Charles Darwin wasn't Jewish, despite the beard)",Counterhate
1194,@WatchdogsU @AnnLinde Swedish sanctions would not be affective. Since we are a small country. Would be like piss in rhe ocean. I would tell the chinese ambassador that he is not welcome in Sweden and fuck of to China. And hope he gets the coronavirus.,Non-Asian Aggression
1195,The MSM gives you disinfectants that MAY kill the virus.  The disinfectant that KILLS the virus is Virkon S. It's being used by many Asian countries governments including China.  Ask yourself why Virkon S wasn't on this list? #coronavirus https://t.co/SengnW4vpW,Neutral
1196,"@KernoNowell @Braveheart_USA Yep, this is the 5th strain. The flu kills over 60,000 people a year in the United States and they're concerned about the coronavirus? The US isn't a third world country like China with citizens who have poor health, sanitation, and healthcare.",Neutral
1197,"So China has ramped up its lying about the Coronavirus to the point where they're saying, ""We know these new numbers are completely absurd, we know you won't believe us, and we don't care.""  I guess they've officially ran out of fucks to give.",Hate
1198,You'd think that with the coronavirus white people would start taking care of their hygiene and wash their hands and such but nOPE they just found it as an excuse to be racist to asian people. Typical white people culture,Counterhate
1199,"Another University Propogandist Bull Shit, Diabetes in China your Crazy ? Besides this threath of the Corona Virus disease in China, Most Chinese people are the healthiest in the world. Fake University",Counterhate
1200,Coronavirus: China Achieves Notable Results In Blocking COVID-19 Human-To-Human Transmission https://t.co/nsiu9KMSMW via @silverbirdtv,Counterhate
1201,"Although the data for non-Asians is limited, the limited data shows those of African descent has the lowest chance of getting the Coronavirus.  So y'all niggas relax and sit this out. It isn't about you � https://t.co/XKChi1If0s",Neutral
1202,"it breaks my heart that you fucking racists are telling every asian person that they have the coronavirus, meanwhile everyone in china are fighting so hard to not get this and are crying because they are losing their families",Counterhate
1203,"""In the West, China is seen as far and removed, and the Sinophobia there tends to be borne out of unfamiliarity. But in Asia and South East Asia it's borne out of too much familiarity,"" Professor Donald Low, Hong Kong #coronavirus #China",Neutral
1204,"https://t.co/K2B7rJjQWy https://t.co/wEuaofHUSP italy, iran, soon-to-be everyone else: fuck you, china!  china: no, fuck you!   #fromchinawithlove",Hate
1205,@PalomaRBLX @CommandMidnight @discordapp shut your bitch ass the fuck up black stupid ass asian nigger stop giving the literal entire world coronavirus stupid ass ur that type of person that would perfectly fit on r/iamapieceofshit and you probably cry because u go on the back seat on ur nonexistant "rich dad",Hate
1206,@cnnbrk Time to hold countries like China liable for there reckless global spread of coronavirus. International  Laws should be adopted making countries pay $Billion$ in fines for there lack of managing there countries health issues which now has effected the worlds health and economy.,Hate
1207,So @realDonaldTrump can’t do any part of his job but he especially can’t deal with this too much science he needs to listen to others  he’s fired anyone competent to handle this he’s too busy kissing China’s ass so new world pandemic here we come,Non-Asian Aggression
1208,China leaked that shit from a lab 100%,Hate
1209,"The coronavirus started in a BILL GATES COMPANY lab in China, then purposely leaked out to kill   Now how did it get into other countries?   ��ALL NATIONS OF THE WORLD WORSHIP THE BEAST!   So they all have the same plan to kill billions in depopulation   Including the USA ��",Non-Asian Aggression
1210,"@RepLeeZeldin Can you honestly say that Trump gives a rat's ass about Americans contracting coronavirus? This is a fiend who takes special pleasure at seeing others suffer. China will take care of their citizens. This is what communist countries do. In an oligarchy like USA, we're on our own. https://t.co/rvELiRwVi1",Counterhate
